ID,N,Ha
6126,29,2.562
6128,28,16.873
6135,28,2.132
6137,16,11.379
6139,68,4.313
6141,30,2.082
6142,61,22.657
6144,117,8.927
6145,2,2.242
6147,17,16.963
6148,2,8.096
6149,9,4.503
6151,1,18.394
6152,2,2.982
6153,2,2.082
6154,21,3.523
6155,2,6.255
6158,32,10.768
6160,17,14.711
6162,38,8.457
6163,4,2.702
6164,2,5.654
6165,126,35.587
6167,59,20.136
6168,86,19.835
6170,97,14.611
6175,2,2.182
6180,21,7.155
6181,12,2.642
6183,1,7.255
6184,1,12.449
6185,10,8.797
6188,15,2.472
6189,1,2.142
6194,14,4.063
6195,4,3.192
6200,1,4.003
6201,21,3.002
6202,11,7.556
6203,1,3.062
6204,24,2.272
6205,8,4.383
6206,2,2.162
6208,86,56.853
6212,69,6.435
6213,147,18.414
6216,11,5.034
6217,17,9.768
6218,1,3.963
6219,3,16.313
6221,35,8.887
6222,1,13.2
6223,5,3.263
6224,8,6.805
6226,20,11.699
6228,1,5.234
6230,95,45.575
6233,14,5.234
6236,83,9.387
6237,142,8.517
6238,1,4.173
6243,1,2.532
6247,12,5.024
6250,11,7.976
6251,22,4.624
6254,3,14.351
6255,17,4.073
6256,37,13.23
6257,83,24.97
6258,4,3.433
6259,1,7.746
6262,1,3.283
6263,4,14.511
6264,1,12.54
6275,3,18.144
6276,8,9.658
6278,35,17.804
6281,1,4.984
6284,1,11.259
6286,24,5.244
6288,5,5.344
6289,23,2.962
6293,1,2.752
6296,2,2.802
6297,30,3.533
6298,30,19.816
6304,1,4.794
6305,46,4.373
6306,21,5.484
6307,13,5.374
6309,3,10.478
6310,27,5.424
6315,31,5.364
6316,2,2.182
6317,37,4.764
6318,38,10.358
6321,31,4.243
6322,23,7.346
6323,29,4.213
6326,52,20.426
6327,12,2.042
6329,2,11.009
6333,67,15.442
6335,8,6.335
6337,21,2.132
6338,2,6.065
6339,1,4.714
6341,78,3.563
6344,100,7.426
6346,91,26.811
6349,1,7.266
6350,64,2.522
6354,28,3.903
6355,12,3.383
6356,60,6.845
6357,29,3.643
6361,54,3.363
6363,1,8.487
6365,4,17.404
6366,35,4.113
6367,70,16.693
6371,7,4.013
6375,31,2.052
6382,9,3.323
6383,103,22.338
6384,110,23.138
6387,1,2.532
6390,2,14.421
6391,38,7.906
6392,92,32.796
6393,3,13.19
6394,51,85.836
6395,1,6.315
6396,30,3.983
6397,21,7.726
6399,25,9.367
6401,30,4.073
6402,85,12.249
6406,17,6.595
6407,68,8.547
6411,63,38.74
6412,1,5.614
6413,57,10.948
6414,1,4.794
6415,2,4.413
6416,1,2.002
6418,11,2.562
6419,108,11.709
6420,1,3.413
6421,1,3.923
6422,30,16.733
6426,13,7.676
6429,8,16.823
6436,20,4.013
6437,91,3.102
6438,19,2.812
6439,12,2.011
6440,435,150.71
6443,14,9.317
6445,48,16.512
6446,29,3.403
6447,17,9.147
6448,1,4.343
6451,47,14.001
6452,1,2.132
6456,21,2.122
6458,1,3.052
6459,23,5.044
6460,2,3.032
6461,2,9.167
6462,50,11.249
6463,15,5.865
6464,45,4.043
6466,27,7.085
6469,6,6.295
6472,17,8.907
6478,2,9.287
6479,1,4.544
6480,3,2.372
6481,7,8.647
6483,26,2.122
6487,54,3.513
6492,14,2.622
6493,37,21.316
6497,28,4.974
6498,29,10.038
6499,22,4.273
6502,20,9.768
6504,47,10.138
6505,4,10.668
6506,1,2.512
6507,76,2.172
6509,52,4.323
6513,200,115.769
6515,10,12.62
6517,30,3.813
6518,165,6.065
6519,3,9.607
6520,5,2.402
6522,1,4.453
6523,39,25.66
6524,85,5.744
6525,1,2.272
6527,38,2.152
6528,7,3.683
6529,27,6.405
6530,20,5.774
6531,38,15.802
6532,272,13.07
6533,56,5.745
6534,191,13.401
6535,140,15.552
6536,49,4.634
6537,137,11.529
6538,56,11.549
6539,53,2.602
6540,22,4.504
6542,101,5.634
6544,3,11.879
6545,1,2.382
6546,24,18.435
6547,23,4.233
6548,19,11.369
6549,57,3.052
6550,2,9.267
6552,58,19.235
6553,21,6.305
6554,26,8.387
6556,24,2.552
6557,21,4.874
6558,41,6.795
6559,68,39.981
6560,22,12.029
6561,2,4.994
6562,70,65.231
6568,15,42.704
6569,15,3.152
6570,1,6.835
6572,66,21.657
6573,63,9.798
6576,1,4.514
6578,154,32.796
6579,65,24.079
6582,217,32.556
6583,70,15.582
6585,3,6.775
6588,53,3.843
6589,1,4.474
6590,4,11.919
6591,1,3.773
6592,10,2.642
6593,1,3.423
6595,31,2.422
6599,33,20.726
6600,61,4.213
6602,81,20.476
6604,11,6.455
6608,135,48.488
6609,13,27.342
6610,2,31.195
6611,66,21.257
6612,170,33.817
6613,34,2.412
6614,34,4.223
6615,33,2.992
6617,1,4.684
6618,1,3.993
6620,100,12.76
6621,2,3.303
6622,113,35.919
6623,1,14.992
6625,31,3.583
6627,39,2.032
6628,18,2.132
6629,19,24.139
6630,101,5.344
6632,87,9.367
6633,23,8.657
6634,98,10.799
6635,24,2.752
6641,4,17.824
6642,118,4.784
6644,70,6.195
6645,113,16.853
6647,52,38.591
6650,34,15.342
6653,9,3.343
6659,3,5.414
6661,55,4.984
6662,80,3.052
6664,25,9.007
6665,47,9.217
6666,28,7.656
6668,1,14.582
6669,98,2.582
6670,34,5.304
6671,77,8.347
6674,95,8.136
6675,91,15.172
6676,39,3.533
6677,142,11.239
6678,2,5.194
6679,1,2.272
6680,87,9.457
6682,1,6.075
6683,4,3.843
6686,22,2.682
6689,2,27.652
6695,38,2.252
6697,21,10.698
6699,48,4.353
6703,1,5.274
6704,9,10.038
6705,1,3.633
6706,65,19.385
6707,7,3.082
6708,1,2.112
6709,69,12.12
6710,81,4.273
6717,6,20.426
6719,127,16.393
6720,3,3.983
6721,3,7.196
6722,13,2.202
6723,8,10.999
6724,7,18.875
6725,3,6.565
6727,3,8.086
6728,4,7.386
6729,1,2.222
6730,30,8.317
6731,1,3.783
6732,71,13.871
6733,1,13.08
6736,149,13.971
6737,167,13.66
6738,195,2.322
6739,26,9.357
6743,18,13.54
6744,108,10.048
6745,75,22.497
6746,2,4.373
6748,7,4.333
6749,191,6.245
6752,311,15.202
6754,71,14.011
6756,1,2.302
6758,73,66.491
6759,26,5.835
6760,102,2.372
6761,16,10.728
6762,145,24.569
6763,143,21.046
6764,7,35.577
6765,1,5.274
6766,7,3.733
6767,131,6.275
6768,27,4.253
6769,83,8.016
6771,7,4.594
6772,7,6.435
6773,239,22.597
6775,2,2.552
6776,2,17.814
6777,4,28.031
6779,47,2.232
6780,1,2.172
6781,109,2.002
6782,4,3.783
6784,66,4.353
6785,73,5.865
6790,85,7.536
6791,7,10.828
6792,91,3.192
6793,14,7.206
6794,1,2.152
6795,6,2.932
6796,12,4.724
6797,79,4.964
6798,145,25.61
6799,1,6.085
6800,40,3.913
6801,16,3.012
6802,1,6.345
6803,16,6.215
6804,51,19.505
6806,139,30.224
6807,34,2.302
6808,37,2.612
6810,68,5.154
6811,92,10.388
6812,114,18.915
6813,38,12.44
6814,18,3.433
6815,1,4.213
6816,10,4.003
6817,2,8.877
6819,12,3.122
6820,27,4.734
6821,31,9.677
6822,155,13.631
6823,21,4.483
6824,10,2.832
6825,143,14.001
6826,593,175.326
6827,25,2.102
6828,87,2.252
6829,132,10.108
6830,31,27.061
6831,10,2.642
6832,2,2.292
6833,111,4.584
6834,53,5.544
6835,64,11.199
6836,2,2.362
6837,222,13.661
6838,3,2.342
6839,60,4.904
6840,114,3.323
6841,50,2.752
6842,272,17.784
6843,17,2.682
6844,1,3.403
6845,1,3.623
6846,39,3.753
6847,1,2.372
6849,1,5.054
6850,104,12.64
6851,1,4.193
6852,1,2.242
6853,192,45.305
6855,6,2.952
6856,125,3.833
6857,3,3.122
6858,59,2.992
6859,4,8.647
6860,2,4.574
6861,2,4.904
6862,1,3.873
6864,6,8.016
6868,1,3.573
6869,27,2.002
6870,68,6.735
6871,16,4.624
6872,60,10.268
6874,2,3.373
6875,63,7.095
6876,89,3.883
6877,28,2.692
6878,7,3.973
6879,1,2.942
6880,2,5.054
6881,82,23.158
6882,3,5.084
6883,101,6.235
6885,62,16.913
6886,85,20.376
6887,7,15.182
6888,1,3.503
6889,11,13.25
6890,12,12.84
6892,1,5.724
6893,88,5.184
6895,48,2.772
6896,24,7.576
6897,41,2.522
6898,197,4.433
6899,1,2.242
6900,2,3.433
6901,1,3.443
6902,88,20.576
6903,155,2.882
6904,60,3.563
6905,135,6.275
6906,243,16.392
6907,40,2.722
6909,186,9.047
6910,109,3.172
6911,111,4.674
6912,149,8.316
6913,135,3.823
6914,27,2.222
6915,119,2.612
6916,118,3.623
6917,40,3.813
6918,171,7.056
6919,1,3.152
6920,19,2.282
6921,3,2.862
6924,27,2.142
6925,4,4.634
6928,2,4.163
6929,9,2.262
6930,10,6.155
6931,2,5.364
6932,5,3.563
6933,2,3.072
6935,8,5.144
6937,1,2.542
6938,26,2.362
6940,73,23.708
6941,118,6.905
6942,103,6.125
6943,109,13.961
6944,115,5.164
6945,1,2.242
6946,337,24.539
6947,3,21.136
6948,1,4.163
6949,1,17.293
6950,1,6.495
6951,21,3.643
6952,1,7.436
6953,1,4.684
6954,37,4.694
6955,2,2.252
6956,344,85.335
6958,17,4.373
6960,34,5.074
6961,247,81.222
6962,2,9.477
6963,2,3.803
6964,95,13.59
6965,18,19.305
6967,43,3.753
6968,1,3.923
6972,12,3.092
6974,68,9.427
6975,2,7.186
6976,63,2.572
6978,34,15.552
6979,5,6.835
6980,12,6.545
6981,6,4.383
6983,126,19.755
6985,66,37.249
6988,3,16.233
6989,1,5.604
6990,3,13.33
6991,158,35.488
6993,1,7.616
6994,25,9.678
6995,6,29.163
6996,92,42.073
6997,127,54.502
6998,19,9.277
6999,1,2.052
7000,63,3.202
7001,1,2.232
7002,93,7.196
7004,1,4.564
7006,137,17.263
7007,62,12.55
7008,120,5.434
7009,1,2.892
7010,2,10.218
7013,1,3.343
7014,171,102.209
7016,17,9.367
7018,105,40.592
7019,100,38.52
7020,87,6.555
7024,42,6.795
7025,138,41.763
7026,46,6.285
7029,9,13.1
7031,62,4.714
7032,84,9.267
7033,192,51.04
7034,11,37.119
7035,2,2.362
7036,6,2.252
7037,31,2.662
7038,2,2.272
7040,338,118.632
7041,48,8.046
7042,33,37.909
7043,349,18.434
7045,44,2.332
7047,69,7.656
7048,4,4.033
7050,1,2.432
7052,37,4.003
7053,86,27.422
7054,44,5.204
7056,34,13.881
7058,45,31.124
7059,1,25.12
7060,1,7.186
7061,45,2.622
7063,66,5.244
7064,528,317.999
7065,139,37.609
7067,1,3.012
7068,1,7.766
7069,35,8.066
7070,27,51.47
7071,44,31.265
7072,7,5.775
7075,20,13.17
7078,89,35.438
7079,196,9.237
7080,55,4.113
7081,35,9.067
7082,17,4.494
7084,2,4.934
7085,59,2.042
7086,47,3.833
7089,2,2.522
7090,5,4.604
7091,1,7.456
7093,17,2.272
7094,3,3.363
7095,46,15.732
7097,20,3.753
7099,46,4.424
7100,67,13.15
7101,18,7.476
7102,151,50.9
7103,42,2.202
7104,51,18.955
7107,12,16.253
7109,56,6.915
7110,2,3.052
7112,1,10.468
7114,52,2.912
7115,71,4.714
7116,1,9.427
7117,29,10.068
7118,30,2.392
7119,1,3.593
7122,35,3.843
7126,1,9.217
7127,1,13.911
7128,59,2.182
7129,13,4.243
7130,70,8.517
7131,2,16.413
7133,21,2.402
7136,16,14.431
7139,175,12.74
7140,28,2.232
7143,1,3.263
7148,41,2.332
7149,2,7.136
7150,3,7.436
7152,11,9.518
7154,78,35.148
7156,1,3.453
7159,26,4.123
7160,87,4.734
7164,11,5.905
7165,133,2.662
7171,14,20.947
7176,2,27.882
7177,56,3.383
7178,1,4.654
7179,34,2.802
7182,63,6.986
7185,68,3.623
7189,3,4.514
7191,98,6.295
7193,9,2.432
7194,8,2.452
7195,88,4.043
7196,21,3.843
7198,5,3.933
7199,18,19.856
7200,79,24.87
7201,29,2.302
7202,16,2.742
7205,26,4.133
7206,54,11.709
7210,58,8.577
7214,46,13.891
7215,1,17.564
7218,54,5.534
7222,47,2.432
7224,73,2.772
7228,2,13.561
7230,37,4.263
7231,9,21.937
7236,33,2.232
7237,25,14.492
7239,58,9.808
7240,23,26.011
7242,75,6.545
7243,2,9.297
7245,2,8.026
7246,4,9.247
7247,2,2.162
7248,2,7.056
7249,66,5.845
7251,2,4.624
7253,1,2.542
7254,1,17.454
7255,30,37.57
7257,2,3.723
7258,141,13.28
7259,19,4.203
7260,45,19.686
7261,4,2.822
7262,31,4.774
7263,56,5.745
7264,42,3.012
7265,15,7.726
7269,90,2.832
7270,1,2.402
7272,1,7.886
7275,93,78.502
7276,67,14.561
7277,121,30.414
7279,63,2.762
7281,42,5.694
7283,1,5.574
7284,1,2.392
7285,69,21.107
7286,111,41.572
7287,472,110.636
7288,119,42.233
7289,56,3.913
7290,213,70.675
7291,62,2.442
7292,37,3.353
7294,33,4.634
7295,1,2.772
7296,69,9.808
7297,24,5.855
7299,61,6.005
7301,12,2.212
7303,58,2.432
7305,1,5.634
7306,11,5.034
7307,2,3.062
7308,131,54.813
7309,1,5.985
7310,1,2.842
7312,107,10.248
7313,8,8.036
7314,34,21.847
7318,45,7.086
7319,18,3.493
7320,45,10.458
7321,8,7.526
7324,14,8.707
7326,52,40.932
7327,35,10.838
7328,9,3.222
7329,44,5.074
7330,30,2.022
7331,315,21.286
7332,24,2.472
7333,8,3.303
7335,45,2.562
7336,528,35.908
7337,35,3.182
7338,211,10.458
7339,43,2.532
7340,55,6.085
7341,45,6.095
7342,278,28.922
7343,18,4.323
7344,4,2.162
7345,5,3.162
7346,145,5.814
7347,46,14.351
7348,1,2.602
7349,77,9.968
7350,10,11.038
7351,68,2.882
7352,115,7.746
7354,26,2.122
7355,61,24.389
7356,53,2.972
7357,19,2.852
7359,138,10.788
7360,19,3.242
7361,26,3.973
7362,66,4.383
7363,13,5.895
7365,27,10.398
7368,18,2.632
7369,10,2.512
7370,86,17.994
7371,1,2.732
7372,78,3.383
7373,42,6.695
7374,4,3.172
7375,138,8.487
7376,84,2.172
7377,3,19.685
7378,38,2.412
7380,1,8.376
7381,7,11.499
7382,18,3.503
7384,41,2.582
7385,27,3.893
7386,46,6.165
7387,95,9.037
7388,105,8.426
7391,23,12.089
7392,40,2.742
7393,157,13.19
7396,78,5.304
7398,6,6.745
7399,62,9.237
7400,40,2.192
7401,209,9.047
7402,3,2.102
7403,4,7.666
7404,1,3.002
7405,147,7.236
7406,103,11.269
7407,4,2.532
7409,16,2.442
7410,1,2.812
7412,1,3.713
7413,23,14.792
7414,24,8.156
7415,2,5.254
7417,16,6.525
7418,1,14.892
7419,135,32.856
7421,59,8.437
7422,6,19.815
7424,15,28.262
7425,5,8.046
7427,4,8.557
7429,3,2.412
7430,38,6.625
7431,49,2.022
7432,8,9.587
7433,48,6.175
7434,14,2.842
7435,37,3.182
7437,32,5.164
7438,14,2.692
7439,47,3.192
7440,22,5.985
7441,1,9.938
7442,80,2.792
7444,1,5.074
7448,59,2.902
7453,265,37.449
7454,162,14.661
7455,1,2.752
7457,42,3.973
7458,206,51.991
7460,22,2.542
7461,15,2.752
7463,117,6.465
7464,62,23.979
7465,179,14.571
7466,14,7.866
7467,109,53.482
7468,1,11.959
7469,1,3.042
7470,14,3.162
7473,100,19.185
7474,1,10.148
7476,8,6.395
7478,1,14.401
7479,1,2.472
7481,2,3.413
7487,94,3.122
7488,4,4.033
7489,93,6.075
7491,98,6.455
7492,3,14.091
7493,1,2.112
7494,17,11.919
7496,265,75.188
7497,31,2.272
7498,20,3.883
7501,29,2.932
7502,97,15.122
7503,103,8.737
7504,55,3.583
7505,118,16.122
7506,62,3.463
7507,16,2.072
7508,1,2.092
7509,4,5.854
7510,30,19.285
7511,8,2.142
7512,1,2.762
7514,7,2.502
7516,103,15.872
7517,8,4.984
7520,108,24.369
7521,29,2.972
7522,46,6.285
7523,20,4.173
7524,79,10.038
7525,49,9.137
7526,15,4.103
7527,14,2.822
7529,34,8.056
7530,1,2.602
7531,123,39.641
7533,149,10.468
7534,26,22.788
7535,45,4.714
7536,1,3.353
7537,40,3.173
7540,87,33.787
7542,95,6.555
7543,27,3.863
7544,7,2.732
7545,35,3.823
7546,100,8.116
7547,114,9.558
7548,107,5.705
7550,51,2.202
7552,127,4.584
7553,57,4.213
7554,87,7.736
7555,138,3.613
7558,1,5.705
7560,1,7.936
7561,7,5.795
7566,50,57.926
7567,1,3.323
7570,19,22.067
7571,6,11.139
7572,6,21.667
7573,28,7.996
7574,1,2.302
7575,3,2.022
7577,6,4.974
7578,54,8.046
7579,40,4.283
7580,72,8.347
7581,140,4.604
7582,2,2.032
7583,5,9.007
7584,24,2.702
7585,84,9.387
7586,19,2.822
7587,86,5.184
7588,65,7.686
7589,34,5.554
7590,44,6.815
7592,388,181.243
7593,1,2.422
7595,19,3.172
7596,43,2.002
7597,69,3.112
7598,119,9.127
7599,6,2.392
7600,1,2.652
7601,5,13.641
7603,59,2.132
7607,73,43.044
7608,43,3.253
7610,158,20.396
7611,36,13.05
7612,12,2.632
7613,5,3.443
7614,21,2.902
7615,23,2.462
7618,82,10.048
7619,46,3.883
7620,8,8.096
7621,49,9.417
7622,30,2.542
7623,11,4.574
7624,33,3.323
7625,14,5.514
7626,47,3.543
7628,2,2.822
7629,22,2.082
7630,26,4.093
7631,4,3.613
7632,8,7.496
7635,1,10.438
7636,10,5.094
7637,104,27.142
7639,1,5.624
7640,2,8.277
7641,1,11.469
7642,153,18.575
7643,2,3.393
7644,1,3.233
7645,4,8.186
7646,4,3.142
7648,1,2.592
7649,22,3.072
7651,44,5.765
7652,2,4.043
7653,43,2.542
7654,46,5.004
7655,1,4.884
7658,215,66.212
7659,1,3.493
7660,17,5.454
7663,1,2.182
7664,37,7.316
7665,19,6.945
7667,1,13.14
7669,57,3.102
7671,272,121.947
7681,48,3.233
7682,101,63.09
7686,41,13.441
7690,20,2.912
7693,1,2.942
7694,56,3.032
7696,25,6.685
7697,23,9.357
7701,40,2.732
7705,147,4.333
7706,50,2.642
7707,48,4.353
7708,73,4.524
7709,14,4.754
7710,15,6.105
7712,132,232.785
7716,132,12.77
7717,1,4.404
7719,113,10.228
7721,109,27.271
7723,57,7.816
7724,52,10.598
7725,39,4.383
7726,20,10.408
7729,15,5.294
7733,55,3.713
7741,26,10.488
7745,26,8.146
7746,17,2.062
7747,53,2.292
7749,35,4.223
7750,24,5.594
7751,80,2.742
7754,81,27.171
7755,8,7.466
7756,10,6.765
7758,112,14.862
7759,3,9.527
7761,1,10.078
7763,2,7.696
7765,87,17.664
7766,52,16.743
7767,52,4.323
7768,5,3.693
7769,25,82.275
7770,47,10.949
7777,3,4.664
7778,20,2.142
7779,69,13.21
7780,30,7.086
7781,28,6.875
7782,13,2.452
7786,25,3.763
7788,18,5.875
7789,21,9.377
7790,15,4.193
7791,39,3.323
7793,57,2.062
7795,1,4.964
7797,1,2.832
7800,1,7.276
7803,1,2.622
7806,133,7.956
7808,73,8.016
7809,1,17.714
7813,92,30.724
7817,54,70.916
7819,2,3.443
7823,6,8.917
7824,1,3.773
7825,2,4.834
7827,25,2.042
7829,51,31.875
7830,3,2.542
7831,27,4.884
7832,13,26.741
7833,28,15.352
7834,17,9.578
7837,36,12.71
7840,5,9.868
7843,1,4.694
7846,1,2.052
7847,15,9.818
7848,181,8.767
7849,26,10.668
7850,22,6.485
7852,6,7.156
7853,1,2.032
7855,32,4.423
7857,25,8.196
7858,56,18.655
7859,246,15.853
7860,21,4.423
7861,15,3.693
7862,169,2.762
7863,19,3.553
7864,119,21.147
7865,429,116.002
7866,11,7.216
7867,5,4.914
7868,34,11.99
7869,1,17.174
7870,2,18.355
7871,93,16.183
7872,20,11.499
7874,131,21.197
7876,1,3.633
7877,33,2.352
7878,314,48.118
7879,171,21.677
7880,10,2.302
7881,31,9.508
7882,1,4.694
7885,97,11.339
7888,13,2.302
7890,2,7.886
7891,1,9.227
7893,1,2.012
7894,42,3.012
7897,1,3.423
7898,1,2.902
7900,32,22.368
7903,25,3.703
7905,11,5.334
7907,2,5.414
7909,1,2.502
7911,52,19.685
7913,1,4.293
7914,3,3.223
7915,83,6.025
7916,445,84.026
7917,13,4.053
7918,160,30.594
7919,30,2.102
7920,374,71.026
7921,368,25.63
7922,152,5.544
7923,195,37.069
7924,1,2.522
7926,23,2.382
7927,15,2.542
7928,4,7.726
7929,8,18.805
7933,60,9.968
7935,29,12.18
7936,2,13.15
7937,10,20.356
7938,1,3.513
7939,30,2.052
7940,1,5.995
7942,2,2.242
7943,32,2.292
7944,2,4.504
7946,28,4.564
7947,44,5.124
7948,65,17.163
7949,255,18.204
7950,44,2.812
7953,156,32.365
7954,92,29.803
7955,234,7.526
7957,3,4.754
7958,23,2.232
7961,1,3.192
7963,72,12.84
7964,122,6.175
7969,79,6.555
7970,1,33.026
7971,5,2.122
7972,35,5.925
7974,43,5.995
7975,63,110.015
7982,69,56.143
7983,1,3.803
7984,5,2.342
7986,36,26.471
7987,50,3.483
7988,31,4.564
7989,32,3.052
7990,14,8.206
7991,16,3.162
7995,6,12.85
7997,42,2.442
7998,28,4.323
7999,59,2.632
8000,44,9.798
8001,25,4.564
8002,2,2.472
8003,1,4.784
8004,1,3.723
8005,35,7.996
8006,86,15.882
8007,1,2.522
8008,41,4.333
8011,2,5.434
8016,14,4.443
8017,4,2.762
8020,51,29.442
8021,10,5.935
8022,53,9.257
8023,76,20.095
8024,2,4.263
8026,20,2.292
8027,120,40.071
8028,7,3.943
8029,46,4.553
8030,71,26.65
8031,136,41.572
8032,1,6.485
8033,58,22.017
8034,55,11.159
8035,1,2.442
8036,8,6.845
8037,2,2.832
8039,16,14.311
8042,3,3.142
8045,11,5.454
8049,1,3.232
8050,2,13.22
8051,2,2.092
8052,4,18.394
8053,29,19.775
8054,66,26.741
8057,19,28.142
8058,115,6.865
8059,39,2.762
8060,25,2.222
8061,8,6.195
8062,61,15.402
8069,2,6.225
8070,24,2.492
8071,2,7.406
8072,2,5.204
8073,31,14.811
8074,25,4.063
8076,77,3.062
8079,13,12.449
8080,6,7.416
8081,190,20.756
8083,33,9.958
8084,263,135.744
8085,2,3.783
8086,14,9.737
8087,44,5.604
8088,45,3.443
8090,41,4.994
8091,97,45.085
8093,1,4.864
8095,9,16.463
8096,3,6.955
8097,6,4.423
8099,12,7.025
8101,34,2.272
8103,141,70.835
8104,21,14.871
8105,278,91.631
8106,79,20.986
8107,39,7.416
8109,31,10.718
8111,1,4.073
8112,2,5.214
8114,52,2.502
8115,37,5.824
8117,25,10.128
8118,63,8.106
8122,48,14.941
8123,5,2.972
8124,19,23.168
8126,124,10.488
8129,44,9.117
8130,3,2.912
8133,35,7.476
8134,59,8.677
8138,3,4.483
8140,100,10.408
8142,47,4.063
8143,18,6.425
8144,8,2.082
8145,129,6.955
8146,109,4.554
8147,2,5.564
8148,2,2.712
8149,123,11.699
8150,10,3.253
8151,13,2.302
8152,9,5.804
8153,4,3.022
8154,2,2.162
8155,16,2.092
8156,61,2.082
8157,11,4.223
8158,38,3.303
8159,4,3.723
8160,1,2.302
8161,42,6.075
8164,191,34.867
8165,52,2.952
8169,29,7.536
8172,15,4.794
8173,3,3.503
8175,32,5.274
8177,3,4.223
8178,57,3.433
8180,26,4.594
8182,48,3.543
8183,2,11.339
8184,27,2.022
8185,41,3.653
8186,18,3.683
8187,5,13.26
8188,3,20.746
8192,71,19.325
8195,1,6.325
8197,1,3.653
8198,241,63.029
8201,21,4.323
8202,3,12.92
8203,14,2.342
8204,6,9.938
8206,11,3.253
8208,79,5.344
8209,229,42.803
8210,112,5.815
8211,26,2.272
8212,15,5.084
8213,2,2.192
8214,213,50.089
8215,190,61.778
8216,50,2.652
8217,2,2.562
8218,2,2.162
8219,1,5.995
8221,1,6.205
8222,2,3.383
8223,304,13.76
8224,114,7.015
8225,108,2.432
8226,2,3.162
8227,66,2.502
8228,92,5.674
8229,36,6.365
8230,78,8.466
8231,94,4.653
8232,150,19.925
8233,7,2.642
8234,7,2.492
8235,87,12.069
8236,147,4.874
8237,1,4.674
8238,1,8.536
8239,109,14.431
8240,13,14.251
8242,89,12.78
8243,1,2.952
8244,7,3.813
8245,80,20.726
8246,1,2.262
8247,2,2.442
8248,2,3.723
8249,195,26.17
8250,1,3.353
8251,1,2.812
8252,2,2.552
8253,83,3.543
8254,78,7.606
8255,25,2.212
8256,95,9.997
8257,5,2.372
8258,75,33.845
8262,7,8.246
8263,9,3.613
8264,77,9.907
8265,155,14.241
8266,31,4.303
8267,105,19.174
8268,49,8.817
8270,17,7.576
8271,163,73.314
8272,49,11.378
8273,5,13.12
8274,1,15.431
8275,67,6.455
8278,5,6.835
8279,1,2.012
8280,2,2.062
8281,8,9.127
8282,9,2.132
8284,1,10.478
8285,1,2.032
8286,9,3.933
8287,1,17.013
8289,6,4.093
8290,2,13.2
8292,1,5.674
8293,1,3.623
8294,19,3.202
8295,4,6.065
8296,5,3.002
8299,9,5.014
8300,83,4.353
8301,196,48.787
8302,2,3.383
8303,78,11.078
8304,59,22.047
8305,186,24.419
8306,30,23.778
8307,1,11.989
8308,103,24.258
8310,178,25.239
8311,35,8.727
8312,118,19.845
8313,4,16.863
8314,340,21.166
8315,41,4.043
8316,16,2.312
8317,4,2.272
8318,144,33.916
8319,206,4.604
8320,13,2.802
8321,92,5.574
8322,110,8.086
8323,18,2.032
8324,37,6.735
8325,4,3.813
8326,19,7.045
8327,37,8.536
8328,68,4.003
8329,19,4.423
8330,40,4.954
8331,91,4.103
8332,2,5.534
8333,9,9.017
8334,1,20.435
8335,12,18.074
8338,1,3.272
8339,142,11.449
8340,110,6.215
8344,66,3.172
8345,29,7.356
8347,49,3.082
8348,81,2.802
8349,82,2.122
8350,27,2.092
8352,12,4.423
8353,2,3.873
8354,14,2.112
8355,1,15.212
8357,38,16.102
8360,45,2.792
8362,24,4.523
8363,1,8.246
8369,28,26.009
8371,1,10.128
8373,1,2.222
8375,44,4.794
8376,45,2.152
8377,131,4.253
8378,36,15.812
8379,1,3.933
8380,1,2.282
8381,82,22.667
8383,32,11.679
8384,32,8.226
8385,38,5.114
8386,12,6.054
8387,62,2.182
8389,4,13.029
8390,1,8.406
8391,1,8.726
8392,29,15.211
8393,18,9.147
8394,1,12.319
8398,2,2.342
8400,1,2.552
8401,201,76.977
8402,82,6.345
8403,32,9.547
8404,2,4.293
8405,18,4.103
8409,73,7.616
8410,43,22.536
8412,7,2.872
8414,244,186.655
8415,110,89.625
8416,13,4.103
8417,12,3.372
8418,58,14.17
8419,211,36.857
8421,41,4.693
8423,44,3.222
8424,147,31.813
8425,1,4.143
8426,12,13.94
8428,213,87.505
8429,1,3.162
8430,1,4.663
8432,148,16.232
8433,83,5.664
8436,233,7.776
8437,32,7.966
8439,28,3.693
8441,40,13.56
8447,1,4.553
8448,76,13.22
8451,144,27.31
8452,27,15.471
8453,22,16.132
8455,14,9.047
8456,47,8.116
8457,14,15.982
8459,3,8.166
8460,6,3.192
8461,4,7.726
8462,4,2.722
8463,112,5.274
8464,28,2.652
8465,63,7.395
8466,183,8.496
8467,335,34.614
8468,27,2.912
8469,2,2.021
8470,2,12.349
8471,101,10.417
8472,113,4.533
8473,15,4.203
8474,243,36.635
8475,49,5.324
8476,42,9.056
8477,14,4.443
8478,30,2.392
8479,145,2.302
8480,191,2.392
8481,58,4.553
8482,352,11.137
8483,85,13.929
8484,42,8.546
8485,127,21.835
8486,162,10.467
8487,42,21.715
8488,57,2.302
8490,3,5.063
8491,31,4.603
8492,15,16.201
8495,84,5.664
8496,107,5.143
8497,355,10.907
8498,46,3.412
8499,3,4.313
8500,177,22.195
8501,1,4.953
8503,1,4.123
8504,217,7.165
